"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),2024,2024,2024,2024,2024
"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),진료실인원수 (명),입내원일수 (일),요양급여일수 (일),진료비 (천원),급여비 (천원)
"서울","서초구",의료기관,소계,393247,7987869,13199881,665088541,493198460
"서울","서초구",의료기관,입원,41786,610537,1050519,228957084,188061138
"서울","서초구",의료기관,외래,392260,7377332,12149362,436131457,305137321
"서울","서초구",약국,소계,372805,3721503,75078934,162744104,118749226
"서울","강남구",합계,소계,537411,10654159,117895884,1105158849,815955905
"서울","강남구",의료기관,소계,537162,10652212,18020667,889187848,658582178
"서울","강남구",의료기관,입원,55514,772944,1365057,294650612,241537707
"서울","강남구",의료기관,외래,535861,9879268,16655610,594537236,417044472
"서울","강남구",약국,소계,508796,4918689,99875217,215971001,157373727
"서울","송파구",합계,소계,617961,13115866,140919166,1319469697,982630470
"서울","송파구",의료기관,소계,617738,13113805,20958546,1052547134,788108267
"서울","송파구",의료기관,입원,65041,955004,1651889,352130910,289133054
"서울","송파구",의료기관,외래,616279,12158801,19306657,700416224,498975213
"서울","송파구",약국,소계,590423,6346102,119960620,266922563,194522203
"서울","강동구",합계,소계,449744,10003354,107127871,1006288505,754149090
"서울","강동구",의료기관,소계,449586,10001674,15677308,802973636,606338847
"서울","강동구",의료기관,입원,53653,752603,1340269,282382683,233690935
"서울","강동구",의료기관,외래,448511,9249071,14337039,520590953,372647912
"서울","강동구",약국,소계,430817,4791013,91450563,203314869,147810243
"부산","소계",합계,소계,3022174,76958633,819807172,8272601604,6240591124
"부산","소계",의료기관,소계,3021046,76943396,128629655,6646743087,5055865227
"부산","소계",의료기관,입원,513477,12872129,18522443,3236659546,2612667319
"부산","소계",의료기관,외래,3001502,64071267,110107212,3410083541,2443197908
"부산","소계",약국,소계,2890552,34597195,691177517,1625858517,1184725897
"부산","중구",합계,소계,33304,940558,10265282,106770779,80815815
"부산","중구",의료기관,소계,33286,940506,1589216,86562072,66099895
"부산","중구",의료기관,입원,6067,197986,267712,46603556,37527285
"부산","중구",의료기관,외래,32972,742520,1321504,39958516,28572610
"부산","중구",약국,소계,31562,388612,8676066,20208707,14715920
"부산","서구",합계,소계,93514,2664007,28182863,298567445,225659553
"부산","서구",의료기관,소계,93442,2663761,4251417,240564790,183250122
"부산","서구",의료기관,입원,16923,521304,714084,124120465,100061391
"부산","서구",의료기관,외래,92620,2142457,3537333,116444326,83188731
"부산","서구",약국,소계,89231,1140551,23931446,58002655,42409431
"부산","동구",합계,소계,76853,2140603,23239585,238463239,180668844
"부산","동구",의료기관,소계,76825,2140453,3527802,190783339,145720629
"부산","동구",의료기관,입원,14950,425878,591963,101300728,81776327
"부산","동구",의료기관,외래,76167,1714575,2935839,89482611,63944301
"부산","동구",약국,소계,73236,921651,19711783,47679900,34948215
"부산","영도구",합계,소계,92456,2902893,30368045,331959259,252836963
"부산","영도구",의료기관,소계,92409,2902708,4670703,269255966,207009386
"부산","영도구",의료기관,입원,18568,614726,849336,149303082,120409552
"부산","영도구",의료기관,외래,91496,2287982,3821367,119952883,86599835
"부산","영도구",약국,소계,88514,1223719,25697342,62703293,45827577
"부산","부산진구",합계,소계,330609,8279607,88371135,908763083,685336652
"부산","부산진구",의료기관,소계,330533,8278803,14288264,732297840,557043469
"부산","부산진구",의료기관,입원,57704,1396224,2020791,360987229,291697419
"부산","부산진구",의료기관,외래,328389,6882579,12267473,371310611,265346051
"부산","부산진구",약국,소계,315877,3695798,74082871,176465244,128293182
"부산","동래구",합계,소계,256736,6461944,67168699,667658843,502144692
"부산","동래구",의료기관,소계,256680,6461203,10938016,536717666,407095694
"부산","동래구",의료기관,입원,44162,980786,1458199,251139040,202456774
"부산","동래구",의료기관,외래,255187,5480417,9479817,285578626,204638920
"부산","동래구",약국,소계,245616,2910191,56230683,130941177,95048998
"부산","남구",합계,소계,238973,6199106,65656742,655518034,493763744
"부산","남구",의료기관,소계,238910,6198680,10532774,528290117,401117970
"부산","남구",의료기관,입원,38011,972087,1401533,250371289,202282470
"부산","남구",의료기관,외래,237479,5226593,9131241,277918828,198835500
"부산","남구",약국,소계,228356,2739322,55123968,127227917,92645773
"부산","북구",합계,소계,242927,5999200,65511778,638197707,478689140
"부산","북구",의료기관,소계,242872,5997651,10088324,510687963,385889002
